Label,gaborenergy,gaborentropy,width,Height,area,perimeter,Extent,Solidity,Hull_Area,AspectRatio,Rectangularity,Circularity,EquiDimeter,RedMean,GreenMean,BlueMean,RedVar,BlueVar,GreenVar,contrast,correlation,inverse difference moments,entropy
0,0.473346497,1.70941996,256,42.05595398,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,42.05595398,63.58485413,56.10003662,54.05875673,66.44700291,73.65359373,514.4380279,0.941461798,0.613146687,6.702768501
0,0.572035365,1.361305833,256,31.31246948,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,31.31246948,44.68432617,34.40148926,50.95457399,55.88461324,71.97295182,183.4074448,0.974946987,0.78064448,3.802252807
0,0.647919478,1.116493301,256,22.09832764,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,22.09832764,33.4821167,25.14402771,41.03597196,46.68706981,61.8170315,123.7036067,0.975961246,0.823282409,3.04674955
0,0.551321246,1.429052981,256,31.61781311,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,31.61781311,50.54292297,42.03286743,45.75614385,57.53072581,67.35584393,330.5630293,0.948651316,0.704257239,5.186301932
0,0.58629206,1.354161717,256,32.53421021,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,32.53421021,46.28977966,41.27767944,47.80301001,57.87477389,63.95454745,386.5627685,0.937905201,0.700201987,5.288852158
0,0.510482375,1.540748501,256,38.19372559,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,38.19372559,56.20791626,47.04321289,48.28223453,56.96089137,66.63909236,390.6931497,0.94385717,0.630466992,6.273383329
0,0.561761919,1.382916014,256,29.99780273,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,29.99780273,53.01725769,40.6259613,44.36101674,54.95863759,68.76279949,381.1677511,0.944497624,0.659987967,5.910051521
0,0.564223036,1.408688043,256,31.45707703,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,31.45707703,49.40055847,39.37904358,48.21464409,58.56694532,72.07605181,351.8552543,0.952586384,0.719739073,4.963186862
0,0.545669271,1.30452472,256,32.895401,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,32.895401,43.82865906,35.78713989,47.25261507,51.19216359,62.27502245,124.4499011,0.97933573,0.740286359,4.300439035
0,0.487542467,1.598866762,256,39.07745361,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,39.07745361,60.42758179,49.70516968,47.21422581,57.86837451,69.11771296,350.7019744,0.951794348,0.613323618,6.49603425
0,0.516505043,1.516688481,256,33.57199097,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,33.57199097,57.19696045,45.39511108,45.08551992,56.2654136,68.80373983,352.8639504,0.949239538,0.650138385,5.981746911
0,0.55092393,1.428233332,9,35.6065979,48.5,25.89949465,0.673611111,1,48.5,1.125,1.484536082,13.83059429,7.858251582,35.6065979,51.97120667,42.41610718,48.17085746,55.23041374,65.54710554,478.5497149,0.928184532,0.637031073,6.26280063
0,0.568231038,1.358412777,256,31.43203735,64547,1120.710678,0.984909058,0.992648981,65025,1,1.015322168,19.45857162,286.677158,31.43203735,46.47453308,37.87753296,46.70952389,54.76709541,65.72121243,283.2276933,0.954610539,0.710740767,5.118773904
0,0.533232398,1.465992101,256,33.9206543,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,33.9206543,52.47540283,42.85498047,46.24246227,56.18951307,66.96253379,323.4583505,0.951563308,0.688462122,5.376033971
0,0.477814847,1.638714632,256,41.31115723,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,41.31115723,62.18635559,50.17570496,48.63918113,56.51761883,67.94240319,363.3438823,0.950574278,0.599247078,6.762808329
0,0.629196417,1.259233482,256,29.74839783,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,29.74839783,44.75747681,35.16719055,48.32622304,53.80435443,64.53600984,420.4317212,0.933219351,0.706442968,5.266203345
0,0.516681298,1.347563727,256,30.89344788,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,30.89344788,52.13885498,36.35636902,39.50754271,46.39643928,65.59005189,145.2711554,0.975021942,0.691987238,4.927792867
0,0.573036076,1.24148932,256,27.79566956,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,27.79566956,42.77752686,30.70446777,41.7398393,46.03094936,63.23589187,167.1704517,0.969056617,0.754281291,4.118507491
0,0.443141071,1.630422892,256,37.94006348,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,37.94006348,62.91404724,47.62863159,47.62196297,59.24593132,77.5562893,238.618579,0.971183212,0.680386731,5.150170956
0,0.474431108,1.694483602,256,41.43193054,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,41.43193054,65.1370697,54.45365906,49.96700852,63.55953967,74.83604594,361.6515483,0.957485048,0.618262055,6.344048752
0,0.510898967,1.39808038,256,33.85017395,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,33.85017395,50.04026794,38.50712585,44.56841443,50.59926988,65.18024007,140.0477903,0.97744241,0.702876772,4.820593106
0,0.556617049,1.324259904,256,32.17115784,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,32.17115784,43.97991943,35.28692627,47.66861026,52.49462553,64.71920357,207.0684582,0.965955827,0.748675885,4.241147747
0,0.631263235,1.134676019,256,23.82896423,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,23.82896423,34.64535522,27.17259216,43.72681128,49.76524584,63.19173445,133.615959,0.975653978,0.829900822,2.970257803
0,0.545053742,1.461035591,256,32.11618042,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,32.11618042,51.10137939,43.07252502,47.35282333,61.37951871,71.86751367,312.7391006,0.958951257,0.710207702,5.030783857
0,0.486575031,1.477389247,256,36.6602478,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,36.6602478,53.44812012,41.70526123,46.72024014,52.99730702,67.37828309,179.9791372,0.973053831,0.689726684,4.965929525
0,0.502737256,1.443541563,256,35.6990509,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,35.6990509,48.69407654,40.99076843,49.7583923,57.15787893,67.55182332,154.1739181,0.977965389,0.738158124,4.337516263
0,0.710787212,1.024899747,256,20.70935059,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,20.70935059,32.58578491,26.62773132,42.57808266,51.19315438,60.51911356,362.899738,0.926536455,0.789129083,3.903366568
0,0.497288298,1.601766764,256,35.55754089,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,35.55754089,59.04013062,48.54547119,47.25339896,61.95802861,73.92024722,372.0747541,0.952272008,0.661653308,5.827525646
0,0.434310115,1.597828828,256,40.03656006,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,40.03656006,61.87438965,45.17492676,47.45370193,53.44163405,72.44173579,181.1812417,0.976120673,0.661986571,5.433481793
0,0.697084137,1.023858838,256,21.13130188,64582,1052.284271,0.985443115,0.993187236,65025,1,1.014771918,17.14567815,286.7548714,21.13130188,39.20545959,29.51702881,38.49551824,46.69782058,58.21560826,308.0861688,0.931992017,0.746297101,4.628598445
0,0.504134358,1.562594331,256,35.81925964,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,35.81925964,62.28251648,46.93283081,46.47410176,56.04425539,70.96741267,472.9211097,0.936550414,0.61606717,6.580046546
0,0.516143258,1.530221816,256,31.7023468,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,31.7023468,61.89807129,47.11068726,42.58868968,54.75358132,68.25471174,391.8821955,0.942344265,0.600756755,6.829189609
0,0.525218145,1.515967598,256,38.4747467,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,38.4747467,55.29550171,46.33050537,49.17155416,57.06905709,66.48582816,440.6976028,0.936917212,0.626080961,6.386864155
0,0.541900526,1.485239024,30,37.17198181,399,84.08325994,0.554166667,0.941037736,424,1.25,1.804511278,17.71928472,22.53935621,37.17198181,53.47950745,41.23356628,48.13997246,52.3239777,65.38410871,373.3094516,0.942914992,0.645099957,6.009967292
0,0.546627959,1.399641397,256,29.1391449,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,29.1391449,50.66731262,43.25772095,41.04471478,57.89493293,66.75723689,302.2205011,0.951138624,0.697058132,5.243096938
0,0.633819379,1.216217036,256,25.70285034,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,25.70285034,40.69714355,35.36351013,42.7743713,54.72976842,61.87329431,311.8462127,0.941841992,0.749267871,4.476853888
0,0.554153933,1.405362071,256,33.36727905,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,33.36727905,50.61018372,41.19639587,46.64872103,55.47924268,66.58772771,351.3642761,0.946385668,0.675463127,5.589249682
0,0.608398407,1.308577082,256,28.14382935,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,28.14382935,46.94885254,38.09716797,45.8595637,55.21642256,64.5043152,361.0935461,0.941355077,0.677513564,5.767136126
0,0.510658629,1.439368342,256,31.62068176,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,31.62068176,51.56124878,37.60205078,46.0955888,54.3995813,73.87747463,178.4062914,0.97566093,0.746676904,4.230138329
0,0.562357929,1.344947572,256,24.71606445,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,24.71606445,53.45437622,39.21414185,35.22323448,51.30888961,68.11710748,245.5666617,0.959055801,0.683591631,5.412818865
0,0.518208985,1.56782565,256,37.09735107,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,37.09735107,57.91227722,48.41300964,52.80066593,63.58176811,73.13761375,440.4145952,0.946378365,0.676212571,5.716000434
0,0.536321199,1.485114632,256,35.52947998,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,35.52947998,55.50990295,46.13737488,45.9655037,56.76661583,66.41725157,361.8793231,0.945122657,0.632799949,6.289235225
0,0.555490454,1.474830367,256,31.11613464,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,31.11613464,54.92573547,45.04902649,46.89572216,60.79460403,72.05061019,437.6435789,0.940841623,0.68112478,5.628116589
0,0.568504188,1.390901007,256,30.81991577,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,30.81991577,47.75932312,38.92575073,46.53146424,55.85912652,66.98000764,358.0242314,0.945901394,0.718678134,4.949505156
0,0.510743435,1.599862638,256,37.5869751,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,37.5869751,57.91056824,49.38684082,51.79866758,63.53199681,72.75452976,406.6097187,0.950709955,0.645279881,6.144364393
0,0.402168371,1.719495004,256,47.7247467,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,47.7247467,69.48548889,53.95672607,49.35417593,55.45728965,70.23820143,190.892151,0.975160828,0.590343825,6.54367303
0,0.479582218,1.680795135,256,37.55082703,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,37.55082703,64.37501526,50.69433594,50.2839154,62.52028003,76.65778313,465.2380483,0.946440615,0.62902164,6.405652723
0,0.543208033,1.512512562,256,33.58740234,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,33.58740234,54.53065491,46.61058044,49.43958694,62.74761577,71.54102652,461.8391325,0.940020805,0.678394332,5.704246599
0,0.410909968,1.787289495,256,48.09492493,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,48.09492493,68.4087677,54.59291077,56.58234265,64.03861148,79.67296154,246.7945287,0.974406588,0.647630903,5.602138573
0,0.595288674,1.297153276,256,26.92749023,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,26.92749023,42.26104736,34.79954529,42.60105164,53.15296048,63.28896172,254.3514652,0.952971847,0.749627701,4.439076379
0,0.549293895,1.477329997,256,31.39131165,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,31.39131165,58.17933655,45.36773682,44.01197961,56.22532574,68.61622363,452.6961955,0.934085379,0.634813625,6.332473161
0,0.644912208,1.136171969,256,22.08901978,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,22.08901978,35.93013,27.16168213,42.04333198,51.77828351,68.07412417,135.8938125,0.977216711,0.833636243,2.933971381
0,0.536416715,1.459305434,256,37.26269531,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,37.26269531,53.36766052,43.6239624,49.31783421,55.71815586,65.95298852,423.4209392,0.936934513,0.651677463,6.018426211
0,0.63463346,1.053165987,256,22.5627594,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,22.5627594,36.53309631,25.91816711,36.15336195,41.5007556,57.82429042,106.3923871,0.975945804,0.786589593,3.669931715
0,0.571428283,1.277948444,256,29.42402649,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,29.42402649,42.09906006,33.31773376,43.1810066,48.82147874,61.32576664,137.5815669,0.974734117,0.746870971,4.091743377
0,0.44258985,1.544145953,256,42.70350647,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,42.70350647,60.52992249,47.25823975,47.03601185,51.8718716,65.90688383,178.0777964,0.973383516,0.633111266,5.648584366
0,0.570241648,1.417624021,256,33.40867615,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,33.40867615,47.98072815,39.4382019,50.36035692,56.96349139,67.4206147,354.1727793,0.948886357,0.693347392,5.415811003
0,0.565994166,1.441910726,256,31.8475647,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,31.8475647,54.76010132,42.42358398,46.46381392,56.6297653,69.46930619,497.0462789,0.930667392,0.643916322,6.237962813
0,0.491490814,1.614920339,256,41.94003296,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,41.94003296,61.9367218,50.10171509,47.78534103,55.38537555,66.7400243,399.950295,0.942547629,0.597940532,6.683172505
0,0.467209714,1.445330994,256,35.30192566,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,35.30192566,59.22590637,41.93859863,40.50953144,47.69497257,66.60540752,157.2099664,0.974449351,0.647584198,5.523542913
0,0.553158687,1.461606173,256,35.52584839,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,35.52584839,49.69215393,42.72180176,51.12936453,60.01476461,68.62916541,357.9519558,0.949256104,0.711563492,5.061215317
0,0.465963881,1.686299615,256,40.89968872,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,40.89968872,67.04071045,57.22871399,48.61112602,62.82677402,72.32750638,425.9910495,0.947639111,0.586416876,7.040888255
0,0.610424052,1.27488445,256,28.71018982,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,28.71018982,48.38519287,37.54388428,41.51858814,49.06562269,59.56938116,363.0572868,0.932357977,0.66208363,5.861343296
0,0.453451441,1.622232705,256,40.13330078,33783.5,1788.021421,0.5154953,0.519546328,65025,1,1.939881895,94.63260474,207.3993446,40.13330078,65.62561035,48.83218384,44.61196521,53.90686372,70.77688163,244.6382224,0.966045351,0.606708776,6.295332479
0,0.540937768,1.464709149,256,34.64015198,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,34.64015198,50.92193604,44.01072693,50.33176503,62.0715256,70.98683653,386.7670995,0.949259475,0.712858062,4.988239699
0,0.501997777,1.559397354,256,39.46273804,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,39.46273804,59.69314575,45.89105225,46.37425754,53.78012194,68.79299738,309.0661047,0.95571415,0.631368485,5.969720985
0,0.490376633,1.626693188,256,41.28752136,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,41.28752136,62.57374573,49.86134338,50.3808047,56.73365811,68.84897988,476.7252576,0.936841974,0.595567588,6.851380816
0,0.49857189,1.540659339,256,34.30815125,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,34.30815125,58.22351074,44.44648743,44.47272948,55.95911773,72.08199452,269.2252111,0.963582735,0.658443498,5.717617065
0,0.505753023,1.547338472,256,35.70120239,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,35.70120239,56.52018738,47.11405945,47.83537943,58.39229488,68.2308058,382.4956082,0.946400565,0.653660695,6.031849428
0,0.505693058,1.54071069,256,36.28211975,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,36.28211975,56.67733765,44.04499817,47.428265,56.26394471,71.0539755,279.720318,0.962377489,0.663319172,5.652884751
0,0.596895298,1.149132105,256,28.01109314,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,28.01109314,40.54719543,29.38157654,40.97048873,43.11168643,58.55460307,154.932844,0.968069389,0.747212933,4.21830414
0,0.623505183,1.19786267,256,25.25598145,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,25.25598145,42.45666504,31.44863892,39.63411719,47.53009736,62.66948905,235.4714377,0.95528018,0.743042705,4.488014448
0,0.532633278,1.483219961,256,36.46221924,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,36.46221924,54.76730347,45.58053589,48.87631785,56.99411394,66.34384952,368.106563,0.947309733,0.626851878,6.527796575
0,0.404008552,1.870870378,256,46.28947449,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,46.28947449,74.80448914,61.09371948,49.87070523,64.02401502,77.48927577,345.7561394,0.961655751,0.576378907,6.885474242
0,0.454596807,1.615733056,256,40.74989319,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,40.74989319,58.44985962,45.85218811,51.26355925,57.5037253,72.91294658,180.4409389,0.977497167,0.688284274,5.01466411
0,0.448526822,1.608238909,256,40.06129456,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,40.06129456,59.96246338,45.38572693,48.74448254,54.85318543,71.90845706,178.4275177,0.976603296,0.666661856,5.340522424
0,0.635515383,1.19680955,50,21.68746948,1161.5,150.7523074,0.494255319,0.90073672,1289.5,1.063829787,2.023245803,19.56630064,38.45604934,21.68746948,43.40084839,30.88056946,35.55347311,47.24111778,63.82594326,277.0688415,0.944079111,0.751991507,4.370324601
0,0.598143638,1.258937121,256,30.72903442,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,30.72903442,46.06036377,35.19949341,41.10103759,46.71219903,59.29444309,248.7645639,0.952273958,0.667883045,5.640457356
0,0.595906473,1.335888914,256,31.06207275,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,31.06207275,47.50933838,38.62583923,43.00695593,51.44619551,61.22506646,373.217004,0.930654376,0.67820048,5.547817373
0,0.523983012,1.510123738,256,37.96716309,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,37.96716309,56.52900696,47.37464905,48.82402441,57.47988862,67.00943939,436.1101185,0.939498885,0.615404477,6.572314487
0,0.613070506,1.132688262,256,26.19410706,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,26.19410706,40.28094482,30.29673767,38.29739172,44.26518797,58.25409199,122.4184354,0.974077283,0.743933223,4.179786128
0,0.625710588,1.057690531,256,29.87962341,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,29.87962341,47.23446655,33.98022461,35.67675563,40.41788369,55.35243681,116.716582,0.973280558,0.661120546,5.316506256
0,0.644667901,1.211966684,256,28.87007141,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,28.87007141,42.38746643,32.5194397,47.41338066,50.9890025,62.78449339,373.4526597,0.93413641,0.736254266,4.80209868
0,0.457063175,1.537882315,256,39.54983521,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,39.54983521,62.72898865,45.84465027,43.95045512,50.65939186,68.09117741,175.2091074,0.973908431,0.619981945,6.04422896
0,0.592598485,1.352241948,256,35.46220398,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,35.46220398,47.20124817,39.51904297,51.78674109,56.09774808,64.51358276,497.6890478,0.922911028,0.671811538,5.815455709
0,0.579430507,1.351833541,2,31.87649536,1,4.828427076,0.166666667,1,1,0.666666667,6,23.31370803,1.128379167,31.87649536,49.02655029,37.80744934,44.02558057,49.62390707,61.69522863,376.7263849,0.934231475,0.675518029,5.604429514
0,0.513417336,1.476441883,256,35.9755249,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,35.9755249,50.90423584,40.08818054,48.92578558,54.35848817,68.38704986,194.1588206,0.971923709,0.710473528,4.708756291
0,0.410983573,1.717409977,256,43.92991638,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,43.92991638,68.2660675,50.2460022,48.25854086,54.96149053,73.85791309,234.3909957,0.970657758,0.622734511,5.928448984
0,0.455966415,1.743619142,256,45.58537292,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,45.58537292,69.5544281,56.73075867,53.77279029,62.65638007,73.91845023,577.519726,0.934287896,0.587503213,7.01355357
0,0.530294432,1.51232027,256,34.30639648,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,34.30639648,51.722229,44.68664551,49.83727726,62.33727436,70.99052811,347.0122569,0.954330834,0.692404034,5.383768764
0,0.51758519,1.415706993,256,34.29437256,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,34.29437256,47.41870117,37.88206482,48.50712155,53.6135497,66.67892396,161.358084,0.975570959,0.742398008,4.252309106
0,0.559501149,1.413371873,256,34.12312317,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,34.12312317,52.35810852,41.22198486,47.18769556,53.92665411,65.77711335,308.3710632,0.953672411,0.678527124,5.630657617
0,0.550223945,1.468655673,256,37.64611816,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,37.64611816,52.63555908,42.86341858,51.9627474,56.51249711,66.76996576,458.9056933,0.9355733,0.653075936,6.041111547
0,0.63061979,1.224891636,256,28.60612488,40435.5,1804.707711,0.616996765,0.621845444,65025,1,1.62075404,80.54728943,226.9010304,28.60612488,44.0916748,34.00617981,40.12098363,46.10971991,57.22016885,308.4232694,0.935611711,0.662571833,5.803580985
0,0.57511864,1.233433721,256,28.31375122,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,28.31375122,44.76118469,33.14698792,39.56034947,46.21265798,61.73256339,134.7298283,0.974646689,0.724034478,4.505861283
0,0.7044584,0.960037962,256,19.36491394,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,19.36491394,26.24313354,20.83085632,41.78314138,44.94620911,56.21176434,132.1304745,0.969442138,0.868284582,2.424840244
0,0.513796066,1.441470352,256,30.5309906,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,30.5309906,53.0625,36.6398468,43.30637263,51.52308394,73.1231011,219.6370328,0.968472188,0.717179083,4.754021991
0,0.51761461,1.550533125,256,37.35820007,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,37.35820007,57.25340271,45.59765625,48.01673315,56.45624259,68.33683632,454.3130168,0.935435219,0.613937396,6.573121903
0,0.460287589,1.547080875,256,38.31523132,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,38.31523132,57.61351013,42.39328003,49.36626311,54.56362975,73.68476383,147.2475577,0.981392065,0.701126118,4.778359722
0,0.617414461,1.169431745,256,25.46875,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,25.46875,35.73599243,28.45526123,44.40056001,49.52879757,61.80121273,135.8171051,0.974824754,0.814819553,3.251554328
0,0.561599195,1.396700478,256,29.09117126,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,29.09117126,52.85939026,40.10884094,41.94750789,52.55260406,66.54074355,312.6033681,0.950443588,0.651873287,6.054917302
0,0.495593833,1.430061915,256,35.79049683,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,35.79049683,51.30581665,39.19837952,47.14588971,51.86063811,67.20603882,189.7197666,0.971358379,0.707462862,4.785593926
0,0.553598992,1.495719202,256,31.59382629,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,31.59382629,53.28393555,42.19868469,49.45299866,60.64850341,73.50235651,558.2238166,0.927039753,0.701788969,5.307661383
0,0.552621326,1.466933436,20,32.681427,345.5,75.01219261,0.616964286,0.945280438,365.5,0.714285714,1.620839363,16.28604642,20.97389479,32.681427,54.96580505,45.69633484,46.36516997,56.89528095,65.55851245,442.1647319,0.933180617,0.627655788,6.467165504
0,0.488584087,1.600830249,256,42.15093994,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,42.15093994,57.55732727,50.4102478,53.35851981,61.96784263,69.85384376,426.9046398,0.945645531,0.654531106,5.87902411
0,0.55336406,1.343956147,256,33.27392578,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,33.27392578,45.53488159,35.99058533,53.01630662,57.45034466,72.24739997,197.8078885,0.973684932,0.783847025,3.650265122
0,0.44613882,1.740106412,256,39.95213318,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,39.95213318,66.47802734,53.96432495,50.57579062,64.82466358,78.27484559,425.5055401,0.953231338,0.63630463,6.22050159
0,0.607622775,1.30692725,256,28.46217346,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,28.46217346,43.33180237,36.7487793,47.64524018,58.77362363,67.71285521,366.6328433,0.942200238,0.757064065,4.366679077
0,0.535590651,1.456899032,256,32.23420715,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,32.23420715,55.18025208,43.50265503,42.90088429,54.00627432,65.90625946,374.6450803,0.941185951,0.654031676,5.950773014
0,0.481903415,1.622773432,256,41.28323364,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,41.28323364,61.41748047,50.09005737,49.45685255,58.36950769,70.20606481,365.2054848,0.9514588,0.619734716,6.399594801
0,0.66893383,1.150041994,256,25.4002533,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,25.4002533,37.8203125,30.20826721,45.63874939,51.02783945,61.08710402,383.9525642,0.926373087,0.765943955,4.260847724
0,0.502860335,1.540314035,256,37.74620056,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,37.74620056,57.48072815,45.52897644,46.99447949,54.84097284,67.34599149,354.3385463,0.948677683,0.631377595,6.279781296
0,0.613914495,1.236826227,256,26.68955994,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,26.68955994,39.82330322,32.54319763,43.77042441,51.96606155,62.25089883,261.4031138,0.950880029,0.756941231,4.305078085
0,0.566388684,1.406559629,256,33.84367371,40308,1911.862039,0.61505127,0.61988466,65025,1,1.625880718,90.6821588,226.5430192,33.84367371,50.76715088,42.23600769,49.38244997,58.50266992,68.09834927,478.6845839,0.931644025,0.688106158,5.473112353
0,0.526628721,1.550351577,256,36.7303772,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,36.7303772,58.56028748,44.65512085,47.70922225,55.03077184,68.96943649,471.8344891,0.93386857,0.624681899,6.425456583
0,0.64507287,1.12145165,256,24.59262085,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,24.59262085,33.97451782,26.91741943,44.61295167,48.78306969,61.0541601,132.445722,0.97493439,0.812447335,3.266162058
0,0.449466676,1.543652082,256,40.97018433,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,40.97018433,57.88232422,44.91004944,48.64855194,53.17314637,68.05389473,155.9328556,0.97795971,0.662744755,5.370873708
0,0.489742544,1.442567158,256,37.12402344,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,37.12402344,54.62182617,41.68571472,44.04054229,49.23720197,64.04049586,146.7112534,0.97597016,0.662653405,5.193735356
0,0.480388709,1.514795864,256,35.79483032,65025,1020,0.992202759,1,65025,1,1.007858516,16,287.7366876,35.79483032,56.47535706,42.3057251,45.18079041,53.11773567,70.10252634,194.4573959,0.972042019,0.681021607,5.136361626
